id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,overview,popularity,genres,production_countries,spoken_languages,cast,director
710217,A Werewolf in England,5.8,83,Released,9/28/2020,0,85,0,tt11924476,en,English,9.066,Horror  Comedy,United Kingdom,English,Aleqatsiaq Peary  Maatalii Okalik  John Amagoalik,Charlie Steeds
65289,A Nightmare in Las Cruces,3.5,2,Released,5/5/2011,0,103,0,tt1570962,en,English,0.739,Documentary  Drama,United States of America,English,Kenneth Axelsson  Karolin Axelsson,Charlie Minn
274820,4 Minute Mile,6.02,75,Released,6/5/2014,0,96,0,tt2217895,en,English,9.655,Drama,United States of America,English,English,Charles-Olivier Michaud
674928,A Road Trip Story,9,1,Released,7/31/2013,0,122,0,tt3164938,en,English,0.6,Adventure  Comedy  History,United States of America,English,Matt Beveridge  Sara Nelson,Charles Wallace
837921,10 Minute Time Machine,6.5,4,Released,9/19/2017,0,10,0,tt7035504,en,Secluded Glaswegian mermaid struggles in the face of pollution  sustainability.,1.04,Science Fiction  Comedy,Canada,English,Sanjeev Kohli  Cameron Fulton  Gabriel Quigley,Charles Wahl
617633,A Man Sneezes and Dies,9,1,Released,7/26/2019,0,2,0,tt10660472,xx,English,0.916,Comedy,Canada,No Language,Michael Thomasson,Charles Paris
84687,A Good Band is Easy to Kill,8,1,Released,7/29/2005,0,89,32000,tt0462314,en,Pedro is gone and Amanda must deal with his absence.,0.662,Documentary  Music,United States of America,English,Marco Barreto  Camilla Loreta,Charles Norris
673737,A Christmas Gift from Bob,6.7,78,Released,11/27/2020,0,93,0,tt9564270,en,A spoof of Soviet epics.,15.046,Family  Drama,United Kingdom,English,English,Charles Martin Smith
508763,A Dogs Way Home,7.354,1049,Released,1/10/2019,17643857,96,18000000,tt7616798,en,English,26.954,Drama  Adventure  Family,China  United States of America,English,Alex Vizorek  Alice on the Roof  Wim Willaert,Charles Martin Smith
66131,A Constant Forge,6.409,11,Released,1/1/2000,0,200,0,tt0346794,en,Outside a Parisian caf  a writer discovers an unexpected power.,1.445,Documentary,United States of America,English,Hlose Giraud  Danilo Sekic  Owen Little,Charles Kiselyak
497093,A Tour of the Inferno Revisiting Platoon,9.2,9,Released,1/1/2001,0,53,0,tt0368363,en,English,2.96,Documentary,Philippines  United States of America,English,Tim Ross  Eliza Taylor,Charles Kiselyak
653765,A Nasty Piece of Work,6.7,61,Released,12/6/2019,0,77,0,tt11136630,en,English,4.569,Horror  Thriller  TV Movie,United States of America,English,English,Charles Hood
460277,A Slice of Lynch,6.9,15,Released,10/30/2007,0,56,0,tt1139630,en,English,1.71,Documentary,United States of America,English,George Pennacchio  Louis Iacoviello  Paul Butcher  Jo McGinley,Charles de Lauzirika
497028,A Very Lovely Dream One Week in Twin Peaks,7,5,Released,12/5/2017,0,28,0,tt7611426,en,The story of correspondence between old couple.,2.52,Documentary,United States of America,English,Antonina Ivanova  Ivan Savinov  Alexey Kizerov,Charles de Lauzirika
739266,A Leg,6,5,Released,12/24/2020,0,115,0,tt12921022,zh,In a sumptuous villa  three young people discover their desires.,3.791,Drama  Comedy  Romance,Taiwan,English,Giacomo Ferrara  Eduardo Valdarnini  Giulia And,Chang Yao-sheng
228718,A Time in Quchi,7,8,Released,10/14/2013,0,109,0,tt3102636,zh,English,1.4,Drama,Taiwan,English,Christopher Halliday  Elise Chapman  Rachel Jones  Shayne Donghi,Chang Tso-chi
115045,10th Class,6,1,Released,4/7/2006,0,145,0,tt1603778,te,English,2.258,Drama  Romance,India,English,Alexander Gould  Diana Canova,Chandu
108726,A Common Man,5.7,76,Released,6/30/2013,0,86,0,tt2104837,en,English,6.251,Action  Thriller,Sri Lanka  United States of America,English,Nutcha Ardam  Ananda Everingham  Selina Wiesmann  Niti Chaichitathorn,Chandran Rutnam
23971,Aa Naluguru,6.5,10,Released,12/9/2004,0,141,0,tt1601792,te,English,2.268,Drama,India,English,Jarrod Knepp,Chandra Siddhartha
567884,Aatagadharaa Siva,7,1,Released,7/20/2018,0,111,175000,tt8535546,te,English,0.632,Drama  Thriller  Comedy,India,English,Molly Dineen,Chandra Siddhartha
121451,A Side B Side Seaside,5,1,Released,11/3/2005,0,95,0,tt0488931,cn,English,1.045,Drama,Hong Kong,English,Doris Payne,Chan Wing-Chiu
1150089,711 PM,5,4,Released,7/7/2023,0,129,0,tt26258634,te,English,2.877,Science Fiction  Thriller,Australia  India,English,Ahmed Belmoumane  Hedjla Khelladi  Samir Elhakim  Djamel Barek  Lydia Larini,Chaitu Madala
150776,Abominable Christmas,7.394,33,Released,10/23/2012,0,44,0,tt2445310,en,English,3.431,Animation  Family  Comedy  Adventure,United States of America,English,Mara Pedroviejo  ngel de Miguel,Chad Van De Keere
466471,A Stranger with My Kids,5.5,25,Released,2/5/2017,0,85,0,tt5612874,en,A bunch of people lying to each other.,5.662,Thriller  TV Movie,Canada,English,Patrick Gilbert  Matthew Cropley  Julie Beale  Jonathan Darby,Chad Krowchuk
1076321,74 Minutes,4,2,Released,9/14/2022,0,84,200000,tt21066766,en,English,0.685,Documentary,United States of America,English,Raul Schlosser  Cludia Victria  Francisco Freitas,Chad Calek
139808,A Gun in Each Hand,6.1,57,Released,12/5/2012,0,90,0,tt1945034,es,English,4.141,Comedy  Romance,Spain,Espaol,Claudio Satrio  Luciana Minei  Cludia Victria  Francisco Freitas  Raul Schlosser,Cesc Gay
120167,A Week Alone,5.7,13,Released,6/11/2009,0,110,0,tt0978833,en,A Slovenian children's show.,2.414,Drama,Argentina,Espaol,English,Celina Murga
459918,A Winter to Remember,6.3,33,Released,5/30/2017,0,64,0,tt8315344,es,English,1.764,Drama  Romance,Argentina,Espaol,Dennis Bartok  Gwen Deglise  Agns Varda,Cecilia Valenzuela Gioia
520586,A Good Week for Democracy,4,3,Released,1/27/2018,0,76,0,tt8364062,sv,English,1.246,Documentary  Comedy,Sweden,English suomi svenska,English,Cecilia Bjrk
757659,A Beautiful Smile,0,0,Released,1/1/2019,0,2,0,tt14115096,fr,The life and times of a neglected stoplight.,0.851,Comedy,France,Franais,Jeremy Baumann  Jim Lujan  Patton Oswalt,Cdrick Spinassou  Victor Cesca
85546,A Better Life,6.331,118,Released,11/18/2011,0,110,0,tt2027265,fr,English,6.204,Drama,France,Franais English,Tatyana Levina  Yury Skulyabin  Asya Domskaya  Artem Klyuchnikov,Cdric Kahn
52800,A Very Special Love,7.3,3,Released,8/3/2008,0,105,0,tt1243381,tl,English,3.552,Drama  Comedy  Romance,Philippines,English ,English,Cathy Garcia-Sampana
245934,A Christmas Carol,7.4,7,Released,11/20/2000,0,75,0,tt0291816,en,English,2.681,Drama  Family  Fantasy,United Kingdom,English,Molly Dineen,Catherine Morshead
212750,A Journey,5.25,8,Released,9/7/2013,0,85,0,tt3019714,fr,English,1.454,Drama,Canada,Franais,Julian Bayliss  Simon Willcock  Ara Monadjem  Hermenegildo Matimele  Gabriela Bittencourt,Catherine Martin
631417,A Christmas Duet,6.3,21,Released,11/25/2019,0,80,0,tt10768208,en,English,5.649,Romance  TV Movie,United States of America,English,Paul Fronczak,Catherine Cyran
630919,A Homecoming for the Holidays,6.8,20,Released,12/7/2019,0,90,0,tt11193190,en,English,5.638,Romance  TV Movie,United States of America,English,English,Catherine Cyran
16675,48 Hours a Day,4.625,8,Released,6/4/2008,0,89,0,tt1179820,fr,English,0.991,Comedy,France,Franais,Ferenc Kles  Dniel Szab  Gyrgy Gazs  Zsolt Trill  Tams Keresztes,Catherine Castel
229684,About a Girl,5.3,5,Released,2/6/2006,0,105,0,tt0402016,de,English,1.679,Drama,Germany,Deutsch,Sompob Benjathikul  Pympan Chalayanacupt  Kamol Sirithranon  Rachanu Boonchuduang,Catharina Deus
748109,A Parteira,0,0,Released,1/22/2019,0,20,0,tt13940560,pt,English,1.4,Documentary,Brazil,Portugus,Guillaume Dietrich  Esdras Registe,Catarina Doolan
814825,A Date with Danger,6.3,3,Released,7/3/2021,0,90,0,tt14403496,en,English,1.345,Thriller  TV Movie,Canada,English,DJ Koze  Joy Denalane  Damon Albarn,Cat Hostick
69736,A Zombie Exorcism,4.7,7,Released,8/21/2010,0,50,9500,tt1571408,da,A real estate agent tries to sell a haunted house.,1.186,Action  Drama  Horror,Denmark,Dansk,Penny Orloff  Brian Knudson  Betsy Sligh  Alia Raelynn  Sunnie Pelant,Casper Haugegaard
21486,A Four Letter Word,4.5,21,Released,5/4/2007,72348,87,125000,tt0835034,en,A documentary directed by Laurent Bouzereau.,3.196,Comedy  Romance,United States of America,English,Annette Insdorf  Lewis M. Allen  Ray Bradbury  Thom Noble,Casper Andreas
633098,A Last Farewell,4,2,Released,1/25/2014,0,13,0,tt3103792,sv,English,1.411,Family,Sweden,svenska,Johan Rheborg,Casper Andreas
90118,A Little Bit Zombie,5.18,62,Released,2/3/2012,0,87,0,tt1912982,en,English,7.681,Science Fiction  Comedy  Horror,Canada,English Espaol,Hafds Helga Helgadttir  Gudmundur Thorvaldsson  Arna Magnea Danks,Casey Walker
443198,A Matter of Time,0,0,Released,10/2/2015,0,85,0,tt4384796,en,English,1.778,Documentary,Canada,English,Alexei Navalny  Vladimir Putin  Marcel Theroux,Casey Cohen
42976,1000 Places To See Before You Die,4,2,Released,9/18/2007,0,255,0,tt0936451,en,English,0.691,Documentary,United States of America,English,English,Casey Brumels
178439,666 The Demon Child,5.1,4,Released,7/11/2004,0,80,0,tt0423793,en,English,0.955,Horror,United States of America,English,Rich Bentley  Themba Cabeka,Cary Howe
8209,1st of May All Belongs to You,5.5,4,Released,2/8/2008,0,90,200000,tt1020932,de,Franz Kafka short film,2.142,Drama,Germany,Deutsch Trke,Pierre Lebeau  Tony Robinow,Carsten Ludwig  Jan-Christoph Glaser  Sven Taddicken  Jakob Ziemnicki
12196,6667  Fairplay war gestern,5,5,Released,1/1/2009,0,115,0,tt1302548,de,A short film.,1.011,Drama,Germany,Deutsch,Ruth Hayes  John Ryan Howard,Carsten Ludwig  Jan-Christoph Glaser
23427,29th and Gay,4.3,14,Released,4/29/2005,0,87,25000,tt0455299,en,During a power outage  something lurks in her house.,1.506,Comedy,United States of America,English,Alexia Zahedi,Carrie Preston
73501,A Plumm Summer,5.8,12,Released,4/25/2008,0,99,4200000,tt0834941,en,Master Wu gets into a conflict with Chicken.,3.607,Adventure  Family,United States of America,English,Justin Theroux  Jackie Chan  Abbi Jacobson,Caroline Zelder
8888,A Year Ago in Winter,6.309,34,Released,11/13/2008,0,129,0,tt0452580,de,A mathematician is trying to solve a problem,5.014,Drama,Germany,Deutsch Franais,Fabian Munig  Sebastian Munig,Caroline Link
434485,A Window to Roslia,6.6,10,Released,1/18/2017,0,90,0,tt7230476,pt,English,1.96,Drama,Brazil,Espaol Portugus,Peter Brachschoss  Christoph Bertram  Lou Strenger  Ferhat Kaleli,Caroline Leone
377539,A Feast of Man,7,1,Released,2/7/2016,0,82,50000,tt4151002,en,English,1.531,Comedy  Drama,United States of America,English,English,Caroline Golum
877495,A volte nel buio Sometimes in the dark,4,2,Released,10/31/2021,0,122,0,tt9230966,it,Evolution on Earth over the course of a billion years.,1.4,Drama  Fantasy  Horror  Mystery,Italy  France,Italiano,Jaden Alexander  Murwarid Abdiani,Carmine Cristallo Scalzi
738980,1968 The Braibanti Trial,6.3,3,Released,9/1/2020,0,60,0,tt11559832,it,Meeting the perfect guy is harder than you'd think.,1.132,Documentary,Italy,Italiano,Carlin Adelson,Carmen Giardina  Massimiliano Palmese
890858,1968 The American Connection,0,0,Released,10/15/2008,0,67,0,tt1369802,es,The story of the 2007 Metropolitan Museum Costume Institute Ball.,1.4,Documentary,Mexico,Espaol,Chlo Sevigny  Anna Wintour,Carlos Mendoza
253251,10000 Km,6.2,86,Released,5/16/2014,0,99,0,tt3114132,es,"A documentary about Fritz Langs """"Metropolis"""" by Enno Patalas.",8.487,Drama  Romance,Spain,Catal English Espaol,Enno Patalas,Carlos Marques-Marcet
359154,13 Days of October,8,2,Released,9/10/2015,0,96,0,tt4699592,ca,English,1.4,History  Drama,Spain,Catal Espaol,Edward X. Young  Wilmar Zimosa  Lawrence George  Mike Keller,Carlos Marques-Marcet
329507,A Shadow of Blue,5.3,3,Released,6/29/2012,0,13,0,tt2072034,en,A young man is informed of his father's death.,1.4,Animation  Adventure,France  Spain,Espaol,Felipe Dieste,Carlos Lascano
283795,1983  O Ano Azul,6,1,Released,6/5/2009,0,90,0,tt3774662,pt,English,0.707,Documentary,Brazil,Portugus,Julie Perreault  Patrice Robitaille  Christine Beaulieu  Louis Morissette,Carlos Gerbase  Augusto Mallmann
352172,A Voice from Hell,0,0,Released,11/7/2011,0,25,0,tt2104842,en,English,0.6,Horror,United States of America,English,Gina Coppe  Danniel Danniel,Carlos Ecaymuzquiz  Cristy Ecaymuzquiz
626115,A Parede,0,0,Released,5/28/2015,0,90,0,tt2959378,pt,English,0.881,Drama,Portugal,Portugus,Javed Musazai  George Gittoes,Carlos Coelho Costa
296346,3 Beauties,6,6,Released,1/23/2015,0,97,0,tt3790012,es,English,1.96,Comedy  Drama,Venezuela,Espaol,Barry Parker,Carlos Caridad Montero
346034,3 Idiotas,7.643,115,Released,4/2/2017,0,106,0,tt3685624,es,English,10.958,Family  Comedy,Mexico,Espaol,Jon Devlin,Carlos Bolado
646054,A Lenda do Galo,0,0,Released,2/16/2019,0,15,0,tt11889278,en,English,0.969,History,Portugal,Portugus,George Rainsford  Peter Sullivan  Tristram Wymark  Ian Gelder  Mary Keegan,Carlos Arajo
93855,A Flat for Three,5.99,193,Released,3/2/2012,9303603,120,10495000,tt1846985,it,No man is a failure when he has friends.,6.749,Comedy  Drama,Italy,Italiano,Guto Parente  Ricardo Pretti  Pedro Digenes  Luiz Pretti,Carlo Verdone
33495,2061  Un anno eccezionale,4.047,95,Released,10/26/2007,0,100,0,tt1056471,it,English,5.331,Comedy  Science Fiction,Italy,Italiano,English,Carlo Vanzina
264001,A Fairy Tale Wedding,5.636,140,Released,4/10/2014,0,91,0,tt3351004,it,Three childhood friends relaunch a mineral water factory in Guinea.,7.003,Comedy,Italy,Italiano,Mohamed Dione  Fatoumata Kant  El Hadj Ibrahima Bah,Carlo Vanzina
84056,A summer at the sea,4.662,185,Released,6/27/2008,0,111,0,tt1213917,it,English,6.98,Comedy,Italy,Italiano,Akira Oda  Mietchi,Carlo Vanzina
53700,A Summer in the Caribbean,4.684,226,Released,6/12/2009,0,110,0,tt1410276,it,English,7.284,Comedy,Italy,Italiano,English,Carlo Vanzina
82011,A cavallo della tigre,5.214,7,Released,11/8/2002,0,103,0,tt0312320,it,English,2.657,Comedy,Italy,Italiano,Becky Southworth,Carlo Mazzacurati
1012009,13 Minutes of Horror SciFi Horror,0,0,Released,8/1/2022,0,17,0,tt21821470,en,Drama about a mother and her 4 children.,0.677,Horror  Science Fiction,United States of America,English,Nattaya Dangbunga  Naowarat Yuktanan  Kowit Wattanakul  Jonas Anderson  Anusorn Dachapanya,Carla Grace Farjado  Robbie Barnes  Olivia Hill  Deanna 
896559,8 Presidentes 1 Juramento A Histria de um Tempo Presente,8,3,Released,11/18/2021,0,144,0,tt16226330,pt,English,1.647,Documentary,Brazil,Portugus,Lyle Blackburn,Carla Camurati
388282,A Lotto Like Love,0,0,Released,3/16/2016,0,108,0,tt5586022,tl,English,1.457,Comedy  Romance,Philippines,English ,Kevin Loring  Devery Jacobs,Carla Baful
107967,ABBA  The Last Video,5.4,8,Released,6/1/2004,0,6,0,tt0415473,en,Adaptation of Prince-Bishop and poet Peter Petrovic Njego's epic poem.,1.98,Music  Comedy  Animation,Sweden,English,English,Carl strand
64686,47 Ronin,6.163,3659,Released,12/6/2013,151783839,119,175000000,tt1335975,en,English,36.115,Drama  Action  Fantasy,Hungary  Japan  United Kingdom  United States of America,English,Keith Stata,Carl Rinsch
881727,A Thousand Hours,0,0,Released,9/1/2022,0,102,0,tt10912628,da,English,1.4,Drama,Denmark,Dansk,Allison Lynch  Michael Shepherd  James Ireland  Chris Ippolito,Carl Moberg
949749,A City Runs Through the Festival,0,0,Released,4/11/2007,0,46,0,tt1064207,tr,English,0.6,Documentary,Turkey,English Franais Trke,Ben Whishaw  Kristen McMenamy,Caner Kaya
978453,A Second Chance,2,1,Released,4/14/2018,0,130,22000,tt6042648,en,English,1.008,Drama  Family,United States of America,English,Bernadette Murphy  Jeremy Paxman,Candy J. Beard  Daniel Beard
1024555,A Dream House,0,0,Released,6/27/2023,0,83,0,tt13388176,en,Two stories. Two flats. A wall and... a nail,1.586,Horror  Thriller,United States of America,English,Maksim Lagashkin  Vyacheslav Chepurchenko  Lyudmila Ershova  Liliya Egorova,Candice T. Cain
1024552,A Holiday Homecoming,10,1,Released,11/15/2021,0,84,0,tt14036172,en,English,1.566,Romance  TV Movie  Family,United States of America,English,English,Candice T. Cain
252699,43000 Feet,6.6,5,Released,3/31/2012,0,9,0,tt2374719,en,English,1.326,Drama,New Zealand,English,Angle Metzger  Anne Marivin  Lionel Abelanski  Adamou Wane,Campbell Hooper
133738,186 Dollars to Freedom,4.6,18,Released,9/21/2012,0,101,0,tt1652361,en,English,3.271,Action  Drama,United States of America  Peru,English,Jim Borwick  Daniel Hambly,Camilo Vila
539546,18091810 mientras llega el da,0,0,Released,8/10/2004,0,100,650000,tt0456266,es,A man questions life as he contemplates suicide.,0.841,Drama  History,Ecuador,Espaol,Raccoon  Jonathan Todd Frank  Angel Martinez  Deer  Jesus,Camilo Luzuriaga
1044940,1 Million Zombies The Story of Plaga Zombie,6,1,Released,11/6/2022,0,74,0,tt23036684,es,A TV pilot starring Neil Hamburger.,2.537,Documentary,Argentina,Espaol,Ben Solenberger  Gregg Turkington  Corbin Bernsen  Jayne Trcka,Camilo de Cabo  Nicanor Loreti
643936,A Christmas Winter Song,6.267,15,Released,12/14/2019,0,90,0,tt10309574,en,English,3.716,Comedy  TV Movie,United States of America,English,Maia Morgenstern  Yvan Sagnet  Enrique Irazoqui  Marcello Fonte,Camille Brown
416673,A Boy Called Sailboat,6.7,22,Released,6/8/2018,0,92,0,tt2201211,en,English,5.537,Drama  Comedy  Family,Australia  United States of America,Espaol English,Michael Wong  Raymond Wong Ho-Yin  Wong Tin-Lam  Suki Kwan,Cameron Nugent
222253,A Stones Throw,4,2,Released,9/13/2006,0,98,0,tt0832951,en,Following Sophie we discover what happened last night.,0.6,Drama,Canada,English,August Mathias Sindlev Sonne  Edda Sl Jakobsdtir  Carl Bagnar,Camelia Frieberg
227964,A Esperana  a ltima que Morre,5.2,9,Released,9/3/2015,0,78,0,tt3447830,pt,English,3.411,Comedy,Brazil,Portugus,Brisa Roch  Raphal Personnaz  Julie Gayet  Bakary Sangar  Kym Thiriot,Calvito Leal
49821,400 Against 1 A History of Organized Crime,5.4,32,Released,7/22/2010,0,98,2740508,tt1781755,pt,English,3.275,Action  Crime  Drama,Brazil,Portugus,Melantha Blackthorne  Suzi Lorraine  Costa Alexandrakis  Jan Pivon  Elisabeth Faure,Caco Souza
508217,6 Athiyayam,0,0,Released,2/23/2018,0,118,0,tt7968170,ta,A weirdo loses his favourite pair of boots.,1.093,Thriller  Horror,India,English,Simon Kane  Guy Henry,Cable Shankar  Sridhar Venkatesan  Ajayan Bala
596112,A Perfect Host,4.167,6,Released,3/11/2019,0,76,0,tt8887784,en,A drama loosely based on Jean Bernard's Nazi-era prison diary.,2.008,Horror  Thriller  Drama,United States of America,English,English,C. Bailey Werner
347308,A Good Death Beats a Dull Life,4.7,7,Released,4/7/2006,0,120,0,tt0419610,es,English,1.717,Comedy  Drama  Thriller,Mexico,Espaol,English,Busi Corts
16996,17 Again,6.298,4932,Released,3/11/2009,136300000,102,20000000,tt0974661,en,English,49.013,Comedy  Fantasy  Drama  Romance,United States of America,English,John Mahurin  Summer Vargas  Jordan Baer,Burr Steers
